key,service,layer_id,layer_name,kind,overlay_group,rule,notes
memorydb.parameter_group,memorydb,R1,regional,spatial,,regional,collectable but has no VPC presence
memorydb.reserved_node,memorydb,R1,regional,spatial,,regional,collectable but has no VPC presence
memorydb.reserved_nodes_offering,memorydb,R1,regional,spatial,,regional,collectable but has no VPC presence
memorydb.service_update,memorydb,R1,regional,spatial,,regional,collectable but has no VPC presence
memorydb.tag,memorydb,R1,regional,spatial,,regional,collectable but has no VPC presence
memorydb.user,memorydb,R1,regional,spatial,,regional,collectable but has no VPC presence
mgh.application_state,mgh,R1,regional,spatial,,regional,collectable but has no VPC presence
mgh.created_artifact,mgh,R1,regional,spatial,,regional,collectable but has no VPC presence
mgh.discovered_resource,mgh,R1,regional,spatial,,regional,collectable but has no VPC presence
mgh.migration_task,mgh,R1,regional,spatial,,regional,collectable but has no VPC presence
mgh.migration_task_update,mgh,R1,regional,spatial,,regional,collectable but has no VPC presence
mgh.progress_update_stream,mgh,R1,regional,spatial,,regional,collectable but has no VPC presence
mgh.source_resource,mgh,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.application,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.connector,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.export,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.export_error,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.import,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.import_error,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.job,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.job_log_item,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.launch_configuration,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.launch_configuration_template,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.managed_account,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.replication_configuration,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.replication_configuration_template,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.source_server,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.source_server_action,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.tags_for_resource,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.template_action,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.vcenter_client,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
mgn.wave,mgn,R1,regional,spatial,,regional,collectable but has no VPC presence
migration-hub-refactor-spaces.environment,migration-hub-refactor-spaces,R1,regional,spatial,,regional,collectable but has no VPC presence
migration-hub-refactor-spaces.resource_policy,migration-hub-refactor-spaces,R1,regional,spatial,,regional,collectable but has no VPC presence
migration-hub-refactor-spaces.route,migration-hub-refactor-spaces,R1,regional,spatial,,regional,collectable but has no VPC presence
migration-hub-refactor-spaces.tags_for_resource,migration-hub-refactor-spaces,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhub-config.home_region,migrationhub-config,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhub-config.home_region_control,migrationhub-config,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhuborchestrator.plugin,migrationhuborchestrator,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhuborchestrator.tags_for_resource,migrationhuborchestrator,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhuborchestrator.template,migrationhuborchestrator,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhuborchestrator.template_step,migrationhuborchestrator,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhuborchestrator.template_step_group,migrationhuborchestrator,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhuborchestrator.workflow,migrationhuborchestrator,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhuborchestrator.workflow_step,migrationhuborchestrator,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhuborchestrator.workflow_step_group,migrationhuborchestrator,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.analyzable_server,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.application_component,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.application_component_detail,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.application_component_strategy,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.assessment,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.collector,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.import_file_task,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.latest_assessment_id,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.portfolio_preference,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.portfolio_summary,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.recommendation_report_detail,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.server,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.server_detail,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
migrationhubstrategy.server_strategy,migrationhubstrategy,R1,regional,spatial,,regional,collectable but has no VPC presence
mpa.approval_team,mpa,R1,regional,spatial,,regional,collectable but has no VPC presence
mpa.identity_source,mpa,R1,regional,spatial,,regional,collectable but has no VPC presence
mpa.policy,mpa,R1,regional,spatial,,regional,collectable but has no VPC presence
mpa.policy_version,mpa,R1,regional,spatial,,regional,collectable but has no VPC presence
mpa.resource_policy,mpa,R1,regional,spatial,,regional,collectable but has no VPC presence
mpa.session,mpa,R1,regional,spatial,,regional,collectable but has no VPC presence
mpa.tags_for_resource,mpa,R1,regional,spatial,,regional,collectable but has no VPC presence
mq.configuration,mq,R1,regional,spatial,,regional-service,"mq is regional, outside any VPC"
mq.configuration_association,mq,R1,regional,spatial,,regional-service,"mq is regional, outside any VPC"
msk.cluster_v2,msk,R1,regional,spatial,,regional,collectable but has no VPC presence
msk.clusters_v2,msk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.account_balance,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.assignment,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.assignments_for_hit,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.bonus_payment,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.file_upload_url,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.hi_t,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.hi_ts_for_qualification_type,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.hit,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.qualification_request,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.qualification_score,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.qualification_type,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.review_policy_results_for_hit,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.reviewable_hi_t,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.worker_block,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mturk.workers_with_qualification_type,mturk,R1,regional,spatial,,regional,collectable but has no VPC presence
mwaa-serverless.tags_for_resource,mwaa-serverless,R1,regional,spatial,,regional,collectable but has no VPC presence
mwaa-serverless.task_instance,mwaa-serverless,R1,regional,spatial,,regional,collectable but has no VPC presence
mwaa-serverless.workflow,mwaa-serverless,R1,regional,spatial,,regional,collectable but has no VPC presence
mwaa-serverless.workflow_run,mwaa-serverless,R1,regional,spatial,,regional,collectable but has no VPC presence
mwaa-serverless.workflow_version,mwaa-serverless,R1,regional,spatial,,regional,collectable but has no VPC presence
mwaa.environment,mwaa,R1,regional,spatial,,regional,collectable but has no VPC presence
mwaa.tags_for_resource,mwaa,R1,regional,spatial,,regional,collectable but has no VPC presence
neptune-graph.export_task,neptune-graph,R1,regional,spatial,,regional,collectable but has no VPC presence
neptune-graph.graph,neptune-graph,R1,regional,spatial,,regional,collectable but has no VPC presence
neptune-graph.graph_snapshot,neptune-graph,R1,regional,spatial,,regional,collectable but has no VPC presence
neptune-graph.graph_summary,neptune-graph,R1,regional,spatial,,regional,collectable but has no VPC presence
neptune-graph.import_task,neptune-graph,R1,regional,spatial,,regional,collectable but has no VPC presence
