source_key,source_c7n,source_service,source_path,path_kind,target_key,target_c7n,edge_type,source,confidence,resolution,operation,evidence
managedblockchain.proposal_vote,,managedblockchain,MemberId,scalar,managedblockchain.member,,references,doc,medium,service-exact,list_proposal_votes,managedblockchain.ListProposalVotes
managedblockchain.proposal_vote,,managedblockchain,MemberName,scalar,managedblockchain.member,,references,doc,medium,service-exact,list_proposal_votes,managedblockchain.ListProposalVotes
marketplace-catalog.change_set,,marketplace-catalog,Entity.Identifier,dotted,marketplace-catalog.entity,,references,doc,medium,service-exact,describe_change_set,marketplace-catalog.DescribeChangeSet
mediaconnect.bridge,,mediaconnect,Bridge.EgressGatewayBridge.InstanceId,dotted,ec2.instance,ec2,references,doc,medium,leaf-hint,describe_bridge,mediaconnect.DescribeBridge
mediaconnect.bridge,,mediaconnect,Bridge.IngressGatewayBridge.InstanceId,dotted,ec2.instance,ec2,references,doc,medium,leaf-hint,describe_bridge,mediaconnect.DescribeBridge
mediaconnect.bridge,,mediaconnect,Bridge.Sources[].FlowSource.FlowVpcInterfaceAttachment.VpcInterfaceName,list_dict,ec2.vpc,vpc,contained-in,doc,medium,well-known,describe_bridge,mediaconnect.DescribeBridge
mediaconnect.bridge,,mediaconnect,Bridge.Sources[].FlowSource.Name,list_dict,mediaconnect.flow_source,,references,doc,medium,service-exact,describe_bridge,mediaconnect.DescribeBridge
mediaconnect.bridge,,mediaconnect,PlacementArn,scalar,mediaconnect.gateway,,references,doc,medium,service-exact,list_bridges,mediaconnect.ListBridges
mediaconnect.flow,,mediaconnect,Flow.VpcInterfaces[].SubnetId,list_dict,ec2.subnet,subnet,contained-in,doc,medium,leaf-hint,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Outputs[].MediaStreamOutputConfigurations[].DestinationConfigurations[].Interface.Name,list_nested,ec2.vpc,vpc,contained-in,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Outputs[].VpcInterfaceAttachment.VpcInterfaceName,list_dict,ec2.vpc,vpc,contained-in,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Source.GatewayBridgeSource.VpcInterfaceAttachment.VpcInterfaceName,dotted,ec2.vpc,vpc,contained-in,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Source.MediaStreamSourceConfigurations[].InputConfigurations[].Interface.Name,list_nested,ec2.vpc,vpc,contained-in,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Source.VpcInterfaceName,dotted,ec2.vpc,vpc,contained-in,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Sources[].GatewayBridgeSource.VpcInterfaceAttachment.VpcInterfaceName,list_dict,ec2.vpc,vpc,contained-in,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Sources[].MediaStreamSourceConfigurations[].InputConfigurations[].Interface.Name,list_nested,ec2.vpc,vpc,contained-in,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Sources[].VpcInterfaceName,list_dict,ec2.vpc,vpc,contained-in,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Entitlements[].Encryption.RoleArn,list_dict,iam.role,iam-role,assumes,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Outputs[].Encryption.RoleArn,list_dict,iam.role,iam-role,assumes,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Source.Decryption.RoleArn,dotted,iam.role,iam-role,assumes,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Sources[].Decryption.RoleArn,list_dict,iam.role,iam-role,assumes,doc,medium,well-known,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Outputs[].BridgeArn,list_dict,mediaconnect.bridge,,references,doc,medium,service-exact,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Source.GatewayBridgeSource.BridgeArn,dotted,mediaconnect.bridge,,references,doc,medium,service-exact,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Sources[].GatewayBridgeSource.BridgeArn,list_dict,mediaconnect.bridge,,references,doc,medium,service-exact,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Entitlements[].EntitlementArn,list_dict,mediaconnect.entitlement,,references,doc,medium,service-exact,describe_flow,mediaconnect.DescribeFlow
mediaconnect.flow,,mediaconnect,Flow.Entitlements[].Name,list_dict,mediaconnect.entitlement,,references,doc,medium,service-exact,describe_flow,mediaconnect.DescribeFlow
mediaconnect.gateway,,mediaconnect,Gateway.Networks[].Name,list_dict,mediaconnect.router_network_interface,,references,doc,medium,service-partial,describe_gateway,mediaconnect.DescribeGateway
mediaconnect.gateway_instance,,mediaconnect,GatewayInstance.InstanceId,dotted,ec2.instance,ec2,references,doc,medium,leaf-hint,describe_gateway_instance,mediaconnect.DescribeGatewayInstance
mediaconnect.gateway_instance,,mediaconnect,InstanceId,scalar,ec2.instance,ec2,references,doc,medium,leaf-hint,list_gateway_instances,mediaconnect.ListGatewayInstances
medialive.account_configuration,,medialive,AccountConfiguration.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_account_configuration,medialive.DescribeAccountConfiguration
medialive.input,,medialive,Destinations[].Vpc.NetworkInterfaceId,list_dict,ec2.network_interface,eni,attached-to,doc,medium,leaf-hint,describe_input,medialive.DescribeInput
medialive.input_device,,medialive,UhdDeviceSettings.MediaconnectSettings.SecretArn,dotted,secretsmanager.secret,secrets-manager,references,doc,medium,global-exact,describe_input_device,medialive.DescribeInputDevice
medialive.input_device_transfer,,medialive,Id,scalar,medialive.input_device,,references,doc,medium,service-exact,list_input_device_transfers,medialive.ListInputDeviceTransfers
mediapackage-vod.asset,,mediapackage-vod,PackagingGroupId,scalar,mediapackage-vod.packaging_group,,references,doc,medium,service-exact,describe_asset,mediapackage-vod.DescribeAsset
mediapackage.harvest_job,,mediapackage,ChannelId,scalar,mediapackage.channel,,references,doc,medium,service-exact,describe_harvest_job,mediapackage.DescribeHarvestJob
mediapackage.origin_endpoint,,mediapackage,ChannelId,scalar,mediapackage.channel,,references,doc,medium,service-exact,describe_origin_endpoint,mediapackage.DescribeOriginEndpoint
mediapackagev2.channel,,mediapackagev2,ChannelGroupName,scalar,mediapackagev2.channel_group,,references,doc,medium,service-exact,get_channel,mediapackagev2.GetChannel
mediapackagev2.channel_policy,,mediapackagev2,ChannelName,scalar,mediapackagev2.channel,,references,doc,medium,service-exact,get_channel_policy,mediapackagev2.GetChannelPolicy
mediapackagev2.channel_policy,,mediapackagev2,ChannelGroupName,scalar,mediapackagev2.channel_group,,references,doc,medium,service-exact,get_channel_policy,mediapackagev2.GetChannelPolicy
mediapackagev2.origin_endpoint,,mediapackagev2,ChannelName,scalar,mediapackagev2.channel,,references,doc,medium,service-exact,get_origin_endpoint,mediapackagev2.GetOriginEndpoint
mediapackagev2.origin_endpoint,,mediapackagev2,ChannelGroupName,scalar,mediapackagev2.channel_group,,references,doc,medium,service-exact,get_origin_endpoint,mediapackagev2.GetOriginEndpoint
mediapackagev2.origin_endpoint_policy,,mediapackagev2,ChannelName,scalar,mediapackagev2.channel,,references,doc,medium,service-exact,get_origin_endpoint_policy,mediapackagev2.GetOriginEndpointPolicy
mediapackagev2.origin_endpoint_policy,,mediapackagev2,ChannelGroupName,scalar,mediapackagev2.channel_group,,references,doc,medium,service-exact,get_origin_endpoint_policy,mediapackagev2.GetOriginEndpointPolicy
mediapackagev2.origin_endpoint_policy,,mediapackagev2,OriginEndpointName,scalar,mediapackagev2.origin_endpoint,,references,doc,medium,service-exact,get_origin_endpoint_policy,mediapackagev2.GetOriginEndpointPolicy
mediatailor.channel_schedule,,mediatailor,ChannelName,scalar,mediatailor.channel,,references,doc,medium,service-exact,get_channel_schedule,mediatailor.GetChannelSchedule
mediatailor.channel_schedule,,mediatailor,Arn,scalar,mediatailor.program,,references,doc,medium,service-exact,get_channel_schedule,mediatailor.GetChannelSchedule
mediatailor.channel_schedule,,mediatailor,ProgramName,scalar,mediatailor.program,,references,doc,medium,service-exact,get_channel_schedule,mediatailor.GetChannelSchedule
mediatailor.channel_schedule,,mediatailor,SourceLocationName,scalar,mediatailor.source_location,,references,doc,medium,service-exact,get_channel_schedule,mediatailor.GetChannelSchedule
mediatailor.channel_schedule,,mediatailor,ScheduleAdBreaks[].VodSourceName,list_dict,mediatailor.vod_source,,references,doc,medium,service-partial,get_channel_schedule,mediatailor.GetChannelSchedule
mediatailor.channel_schedule,,mediatailor,VodSourceName,scalar,mediatailor.vod_source,,references,doc,medium,service-exact,get_channel_schedule,mediatailor.GetChannelSchedule
mediatailor.live_source,,mediatailor,SourceLocationName,scalar,mediatailor.source_location,,references,doc,medium,service-exact,list_live_sources,mediatailor.ListLiveSources
mediatailor.program,,mediatailor,ChannelName,scalar,mediatailor.channel,,references,doc,medium,service-exact,describe_program,mediatailor.DescribeProgram
mediatailor.program,,mediatailor,LiveSourceName,scalar,mediatailor.live_source,,references,doc,medium,service-exact,describe_program,mediatailor.DescribeProgram
memorydb.cluster,,memorydb,SecurityGroups[].SecurityGroupId,list_dict,ec2.security_group,security-group,protected-by,doc,medium,well-known,describe_clusters,memorydb.DescribeClusters
memorydb.cluster,,memorydb,KmsKeyId,scalar,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_clusters,memorydb.DescribeClusters
memorydb.snapshot,,memorydb,ClusterConfiguration.VpcId,dotted,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,describe_snapshots,memorydb.DescribeSnapshots
memorydb.snapshot,,memorydb,KmsKeyId,scalar,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_snapshots,memorydb.DescribeSnapshots
memorydb.subnet_group,,memorydb,Subnets[].Identifier,list_dict,ec2.subnet,subnet,contained-in,doc,medium,well-known,describe_subnet_groups,memorydb.DescribeSubnetGroups
memorydb.subnet_group,,memorydb,VpcId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,describe_subnet_groups,memorydb.DescribeSubnetGroups
migration-hub-refactor-spaces.application,,migration-hub-refactor-spaces,VpcId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,get_application,migration-hub-refactor-spaces.GetApplication
migration-hub-refactor-spaces.application,,migration-hub-refactor-spaces,EnvironmentId,scalar,migration-hub-refactor-spaces.environment,,references,doc,medium,service-exact,get_application,migration-hub-refactor-spaces.GetApplication
migration-hub-refactor-spaces.environment_vpc,,migration-hub-refactor-spaces,VpcId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,list_environment_vpcs,migration-hub-refactor-spaces.ListEnvironmentVpcs
migration-hub-refactor-spaces.environment_vpc,,migration-hub-refactor-spaces,EnvironmentId,scalar,migration-hub-refactor-spaces.environment,,references,doc,medium,service-exact,list_environment_vpcs,migration-hub-refactor-spaces.ListEnvironmentVpcs
migration-hub-refactor-spaces.route,,migration-hub-refactor-spaces,ApplicationId,scalar,migration-hub-refactor-spaces.application,,references,doc,medium,service-exact,get_route,migration-hub-refactor-spaces.GetRoute
migration-hub-refactor-spaces.route,,migration-hub-refactor-spaces,EnvironmentId,scalar,migration-hub-refactor-spaces.environment,,references,doc,medium,service-exact,get_route,migration-hub-refactor-spaces.GetRoute
migration-hub-refactor-spaces.route,,migration-hub-refactor-spaces,ServiceId,scalar,migration-hub-refactor-spaces.service,,references,doc,medium,service-exact,get_route,migration-hub-refactor-spaces.GetRoute
migration-hub-refactor-spaces.service,,migration-hub-refactor-spaces,VpcId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,get_service,migration-hub-refactor-spaces.GetService
migration-hub-refactor-spaces.service,,migration-hub-refactor-spaces,ApplicationId,scalar,migration-hub-refactor-spaces.application,,references,doc,medium,service-exact,get_service,migration-hub-refactor-spaces.GetService
migration-hub-refactor-spaces.service,,migration-hub-refactor-spaces,EnvironmentId,scalar,migration-hub-refactor-spaces.environment,,references,doc,medium,service-exact,get_service,migration-hub-refactor-spaces.GetService
migrationhuborchestrator.template_step,,migrationhuborchestrator,templateId,scalar,migrationhuborchestrator.template,,references,doc,medium,service-exact,get_template_step,migrationhuborchestrator.GetTemplateStep
migrationhuborchestrator.template_step_group,,migrationhuborchestrator,templateId,scalar,migrationhuborchestrator.template,,references,doc,medium,service-exact,get_template_step_group,migrationhuborchestrator.GetTemplateStepGroup
migrationhuborchestrator.workflow,,migrationhuborchestrator,templateId,scalar,migrationhuborchestrator.template,,references,doc,medium,service-exact,get_workflow,migrationhuborchestrator.GetWorkflow
migrationhuborchestrator.workflow_step,,migrationhuborchestrator,workflowId,scalar,migrationhuborchestrator.workflow,,references,doc,medium,service-partial,get_workflow_step,migrationhuborchestrator.GetWorkflowStep
migrationhuborchestrator.workflow_step_group,,migrationhuborchestrator,workflowId,scalar,migrationhuborchestrator.workflow,,references,doc,medium,service-partial,get_workflow_step_group,migrationhuborchestrator.GetWorkflowStepGroup
mq.broker,message-broker,mq,EncryptionOptions.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_broker,mq.DescribeBroker
mturk.assignment,,mturk,Assignment.HITId,dotted,mturk.hit,,references,doc,medium,service-exact,get_assignment,mturk.GetAssignment
mturk.assignment,,mturk,Assignment.WorkerId,dotted,mturk.hit,,references,doc,medium,service-partial,get_assignment,mturk.GetAssignment
mturk.assignment,,mturk,HIT.HITGroupId,dotted,mturk.hit,,references,doc,medium,service-exact,get_assignment,mturk.GetAssignment
mturk.assignment,,mturk,HIT.HITId,dotted,mturk.hit,,references,doc,medium,service-exact,get_assignment,mturk.GetAssignment
mturk.assignment,,mturk,HIT.HITLayoutId,dotted,mturk.hit,,references,doc,medium,service-exact,get_assignment,mturk.GetAssignment
